Answer,Answer Match,Attempt #,Attempt End,Attempt Start,Bonus?,Difficulty,FirstName,LastName,Org Defined ID,Out Of,Processed,Q #,Q Text,Q Title,Q Type,Score,Section #,Username
"Maximizing betekent altijd de best mogelijke keuze willen maken, terwijl satisficing inhoudt dat men tevreden is met een goed genoeg besluit. Iemand met een hoge score op neuroticisme is het meest geneigd om maximizing toe te passen.",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,16,"Briefly describe the maximizing and satisficing decision styles. If someone scores high on the neuroticism personality trait, which decision style is he or she most likely to adopt?",Decision styles,WR,0,,121
"Je vergeet dat de verkeerde antwoorden fout waren, omdat je niet meer weet waar je het antwoord hebt geleerd of gezien. Daardoor kun je tijdens het tentamen denken dat die antwoorden juist zijn.",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,17,"If you quiz yourself while preparing for an exam, you are likely to give incorrect answers when you don’t know the material very well yet. And then you learn by seeing the correct answer. Through which psychological mechanism can these incorrect answers interfere with learning?",Learning,WR,0,,121
"Systeem 1 is het meest invloedrijk en is verantwoordelijk voor intuïtie en emoties die je morele oordeel bepalen. Systeem 2 kan wel nadenken over die morele intuïtie en het oordeel, maar doet dat meestal pas nadat het oordeel al gevormd is.",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,18,"Although Jonathan Haidt’s social-intuitionist model of moral judgment is not directly phrased in terms of System 1 and System 2, you can easily interpret it that way. According to the social-intuitionist model, what is the role of System 1 and System 2 thinking in moral reasoning? And which System is most dominant according to this model?",System 1 and 2 thinking and social intuitionism,WR,0,,121
"1. Specifiek: Als A voorkomt, dan gebeurt alleen B, en andersom. Het is dus niet mogelijk dat B door veel andere factoren ontstaat.  
2. Aannemelijk: Op basis van wat ik weet over A, is het waarschijnlijk dat dit tot B leidt.  
3. Constant: Telkens wanneer A plaatsvindt, volgt B.  
4. Tijd en ruimte: A vindt plaats voordat B gebeurt en bevindt zich ook in de nabijheid ervan.  
5. Ongeveer gelijk in oorzaak en gevolg: Wanneer A plaatsvindt, lijkt dat een oorzakelijk effect te hebben op B (zoals wanneer je je been beweegt om een voetbal te trappen en de bal daarna gaat rollen).",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,19,"To judge whether event A causes event B, or merely correlates with event B, we make use of five heuristics, as described in the lecture. What are these heuristics? Provide a very brief explanation of each, illustrating how they apply to events A and B in your explanation.",Causality,WR,0,,121
Impactbias betekent dat mensen de gevolgen van een gebeurtenis te groot inschatten. In het voorbeeld van een relatie kan iemand bijvoorbeeld besluiten het niet uit te maken omdat diegene verwacht dat de breuk veel meer negatieve invloed zal hebben dan daadwerkelijk het geval zal zijn.,,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,20,"What is impact bias? And how could impact bias prevent people from breaking up, even when they are unhappy in their relationship?",Impact bias,WR,0,,121
"Inzicht krijgen in hoe het gezondheidssysteem functioneert is een schema, omdat het gaat om kennis (inclusief modellen) over de verbanden tussen verschillende concepten. Het gezondheidssysteem is daardoor een uitgebreid begrip. Een verjaardagsfeest daarentegen is een script, aangezien het betrekking heeft op een sociale, specifieke en veelvoorkomende situatie.",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,21,"When people apply for Dutch nationality or a Dutch residence permit, they need to complete a test of Dutch culture as part of the so-called inburgeringsexamen. As part of this test, people are supposed to understand how the Dutch healthcare system works, and how to ‘properly’ behave at a birthday party. Which of these two examples is a schema, and which is a script, and (briefly) why?",Schemas and scripts,WR,0,,121
"Intentional stance, omdat ze de bedoeling achter het gedrag onderzoeken. Deze psychologen richten zich bijvoorbeeld op het doel van ingroup favoritisatie.",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,22,"Evolutionary psychology, sometimes also called functionalism, is an approach to psychology that considers psychological processes from the perspective of their usefulness in evolutionary terms. For example, ingroup favoritism (our tendency to prefer people from our own group) would be beneficial because it stimulates the emergence of protective communities. If you think of this in terms of Daniel Dennet’s stances (or: levels of analysis), which stance do evolutionary psychologists adopt, and (briefly) why?",Evolutionary psychology,WR,0,,121
"Een causaal model stelt je in staat om oorzakelijke verbanden mentaal te visualiseren. Je overweegt dat eerst X plaatsvond en daarna Y. Dit proces verloopt soepel (cognitieve vloeiendheid), waardoor je niet stil staat bij wat níet is gebeurd. Daardoor lijkt het logisch dat een gebeurtenis zich heeft voorgedaan en ga je ervan uit dat je het van tevoren al had kunnen voorspellen (= hindsight bias).",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,23,"What is a causal model (of past events), and how does it contribute to hindsight bias?",Hindsight bias and causal models,WR,0,,121
"Riskaversion heeft te maken met kansen, terwijl loss aversion betrekking heeft op nut. Riskaversion betekent dat we de voorkeur geven aan zekerheid boven onzekerheid en risico's vermijden. Loss aversion houdt in dat mensen een verlies als vervelender ervaren dan dat ze hetzelfde bedrag aan winst als prettig ervaren.",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,24,What is the difference between loss aversion and risk aversion?,Loss and risk aversion,WR,0,,121
"Door de negativiteitsbias richten we ons bewust op negatieve informatie, waardoor we die vaker opmerken. Omdat we het vaker waarnemen, kunnen we het gemakkelijker herinneren, wat ertoe leidt dat we de frequentie ervan overschatten (beschikbaarheidsheuristiek).",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,25,"We tend to overestimate how many people are morally outraged based on what we see on social media. Which two biases primarily contribute to this? Describe them, and explain how they work together to cause this overestimation.",Moral outrage,WR,0,,121
Het is moeilijk voor ons om verworven kennis buiten beschouwing te laten bij het terugblikken op het verleden (curse of knowledge). Hierdoor geloven we vaak dat we iets altijd al wisten en dat we een gebeurtenis daarom vooraf konden voorspellen (=hindsight bias).,,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,26,How does learning contribute to hindsight bias?,Hindsight bias and learning,WR,0,,121
"Representatieve heuristiek: omdat iemand eruitziet als een typisch model, gaan we ervan uit dat diegene ook daadwerkelijk een model is. Hierbij negeren we echter de basisfrequentie van modellen zijn. Omdat er maar weinig modellen zijn, is de kans dat die persoon echt een model is in werkelijkheid heel klein.",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,27,"Imagine that one of your colleagues from the lectures looks like a fashion model. Based on this observation, you assume that he or she probably is a fashion model. Which heuristic underlies this assumption? Briefly explain this heuristic.",Like a fashion model,WR,0,,121
"Anchoring betekent dat wanneer je voor het eerst informatie over een onderwerp ontvangt, je daarvan een basis creëert (een anchor), die je later kunt aanpassen als er nieuwe informatie bijkomt. Een anchor is dus de eerste informatie die je over een onderwerp hebt. Het primacy-effect houdt in dat je de informatie die je als eerste ontvangt beter onthoudt. Beide concepten hebben dus te maken met de eerste informatie die je over iets binnenkrijgt.",,1,28/10/2024 9:57 AM,28/10/2024 8:31 AM,False,1,First name 121,Last name 121,isis$121,1,1,28,"What is anchoring, and what is the primacy effect? And what do they have in common?",Anchoring and primacy,WR,0,,121
